CustomerID,Quantity
17968.0,0.7649031
17968.0,3.2652254
17968.0,3.2652254
17968.0,3.2652254
17968.0,0.7649031
17968.0,0.7649031
17968.0,-0.066170044
17968.0,3.6261764
17968.0,2.0868573
17968.0,6.305941
17968.0,6.305941
17968.0,3.6261764
17968.0,6.305941
17968.0,7.848505
17968.0,3.6261764
17968.0,0.7649031
17968.0,6.305941
17968.0,3.6261764
14849.0,4.615998
14849.0,9.606543
16210.0,82.12481
16210.0,27.182058
16210.0,27.182058
16210.0,9.37635
16210.0,9.975302
16210.0,9.975302
16210.0,6.6400776
16210.0,62.10229
16210.0,62.10229
16210.0,62.10229
16210.0,9.37635
16210.0,9.37635
16210.0,5.066811
16210.0,9.37635
17897.0,1.883921
17897.0,-0.07412171
17897.0,2.5187955
17897.0,1.883921
17897.0,2.0686255
17897.0,0.5631444
17897.0,3.367512
17897.0,3.367512
17897.0,3.9836922
17897.0,3.9836922
17897.0,2.7079706
17897.0,8.203777
17897.0,0.5631444
17897.0,8.203777
17897.0,16.188274
17897.0,0.5631444
17897.0,0.8682356
17897.0,3.9836922
17897.0,2.5187955
17897.0,6.467201
17897.0,2.5187955
17897.0,0.8682356
17897.0,-6.668323
17897.0,2.5187955
17897.0,2.7079706
17897.0,2.7079706
17897.0,1.883921
17897.0,3.367512
17897.0,1.883921
17897.0,2.5187955
17897.0,1.883921
17897.0,3.9836922
17897.0,2.7079706
17897.0,2.7079706
17897.0,2.7079706
17377.0,3.2341208
17377.0,6.443957
17377.0,6.1866784
17377.0,38.74226
17377.0,17.796127
17377.0,17.796127
17377.0,17.796127
17377.0,4.061304
17377.0,4.061304
17377.0,4.061304
17377.0,4.1559005
17377.0,4.1559005
17377.0,4.1559005
17377.0,2.8609133
17377.0,2.8609133
16552.0,14.768008
16552.0,5.2019954
16552.0,11.573058
16552.0,6.438544
16552.0,3.1715038
17181.0,75.29828
17181.0,17.207474
17897.0,2.5187955
17951.0,9.835148
17951.0,4.2417355
17951.0,5.4795866
17951.0,9.835148
17951.0,9.835148
14729.0,2.313191
14729.0,6.5619783
14729.0,5.9630275
14729.0,2.313191
14729.0,7.23875
14729.0,7.7924204
14729.0,3.9229486
14729.0,5.9630275
14729.0,5.9630275
14729.0,6.5619783
14729.0,6.5619783
14729.0,0.51048064
14729.0,3.513583
14729.0,3.9229486
14729.0,3.513583
14729.0,15.178426
14729.0,7.23875
14729.0,7.23875
14729.0,7.23875
14729.0,6.5619783
14729.0,5.9132743
14729.0,5.9132743
14729.0,5.9630275
14729.0,5.9132743
14729.0,5.9132743
14729.0,7.7924204
14729.0,5.9630275
14729.0,5.9630275
14729.0,10.665113
14729.0,10.665113
14729.0,10.665113
14729.0,10.665113
14729.0,10.665113
14729.0,10.665113
14729.0,3.9229486
14729.0,5.9630275
14729.0,3.513583
14729.0,5.9132743
14729.0,7.23875
14729.0,15.178426
14729.0,5.9630275
14729.0,5.9630275
14729.0,5.9630275
14729.0,7.23875
14729.0,7.23875
14729.0,6.5619783
14729.0,3.9229486
14729.0,3.9229486
14729.0,7.7924204
14729.0,6.5619783
14729.0,5.9132743
14729.0,6.5619783
14729.0,6.5619783
14729.0,7.23875
14729.0,6.5619783
14729.0,6.5619783
14729.0,6.5619783
14729.0,6.5619783
14729.0,6.5619783
14729.0,29.783363
14729.0,5.9630275
14729.0,5.0860476
14729.0,5.9630275
14729.0,7.23875
14729.0,5.9132743
14729.0,15.178426
14729.0,8.954298
14729.0,5.9630275
14729.0,6.5619783
14729.0,3.9229486
14729.0,0.9838078
12748.0,3.05077
15012.0,4.051204
15012.0,6.1997604
15012.0,6.1997604
15012.0,4.051204
15012.0,6.798711
15012.0,4.051204
15012.0,4.4605694
15012.0,4.051204
15012.0,4.5013733
15012.0,8.029149
15012.0,6.1997604
15012.0,6.1997604
15012.0,6.1997604
15012.0,1.5214285
15012.0,12.428944
15012.0,6.798711
15012.0,5.1236887
15012.0,6.1500063
15012.0,8.029149
15012.0,6.798711
15012.0,16.942247
15012.0,6.798711
15012.0,12.428944
15012.0,4.5013733
15012.0,1.0481015
15012.0,8.029149
15012.0,6.1500063
15012.0,6.798711
15012.0,1.5214285
15012.0,6.798711
15012.0,16.942247
15012.0,6.798711
15012.0,4.4605694
15012.0,4.051204
15012.0,6.1500063
15012.0,4.051204
15012.0,6.798711
15012.0,6.1500063
15012.0,2.8508122
15012.0,6.798711
15012.0,7.4754815
15012.0,2.8508122
15012.0,4.051204
15012.0,6.1997604
15012.0,6.798711
15012.0,6.798711
15012.0,2.8508122
15012.0,8.029149
15012.0,4.051204
15012.0,6.1997604
15012.0,6.798711
15012.0,6.798711
15012.0,6.1997604
15012.0,6.1997604
12868.0,3.7758384
12868.0,3.4026313
12868.0,7.068758
12868.0,3.7758384
12868.0,3.4026313
12868.0,9.759371
12868.0,4.8668885
12868.0,7.698651
12868.0,16.421068
12868.0,10.274484
12868.0,3.7758384
12868.0,7.698651
17572.0,6.2666035
17572.0,6.2666035
17572.0,6.2666035
17572.0,6.2666035
14078.0,9.079705
14078.0,9.079705
14078.0,9.079705
14078.0,7.9309807
14078.0,20.88824
14078.0,2.280807
14078.0,5.7340794
14078.0,4.083518
14078.0,16.374933
14078.0,16.374933
14078.0,5.4092593
14078.0,5.4092593
14078.0,2.7541337
14001.0,14.196235
14001.0,5.67196
14001.0,3.0168343
14001.0,3.0168343
14001.0,3.0168343
14001.0,8.193678
14001.0,8.193678
14001.0,8.193678
14001.0,5.546611
12662.0,6.892227
12662.0,10.995278
12662.0,14.005639
12662.0,10.58268
12662.0,9.86436
12662.0,10.58268
12662.0,21.911345
12662.0,9.86436
12662.0,9.86436
12662.0,6.650407
12662.0,14.098259
12662.0,10.58268
12662.0,12.438743
12662.0,14.098259
12662.0,2.54854
15525.0,15.878889
15525.0,6.167462
15525.0,6.879894
15525.0,7.4431868
15525.0,8.871017
15525.0,6.2953496
15525.0,6.167462
15525.0,6.879894
15525.0,0.6101779
15525.0,7.4431868
15525.0,8.305727
15525.0,6.167462
15525.0,6.167462
15525.0,6.2953496
15525.0,5.959474
15525.0,3.840558
15525.0,6.167462
15525.0,3.840558
15525.0,3.840558
15525.0,6.2953496
15525.0,6.879894
15525.0,6.2953496
15525.0,6.879894
15525.0,6.167462
15525.0,6.167462
15525.0,3.840558
15525.0,8.305727
15525.0,3.8813622
15525.0,6.2953496
15525.0,6.2953496
15525.0,6.2953496
15525.0,0.6101779
15525.0,3.840558
15525.0,6.167462
15525.0,6.167462
15525.0,7.4431868
15525.0,3.840558
15525.0,3.840558
15525.0,3.840558
15525.0,6.879894
15525.0,3.840558
15525.0,3.840558
15525.0,3.840558
15525.0,3.840558
15525.0,8.871017
15525.0,6.167462
15525.0,3.840558
15525.0,3.840558
15525.0,8.871017
15525.0,3.840558
15525.0,3.431193
15525.0,3.431193
15525.0,1.0169562
15525.0,1.0169562
15525.0,1.0169562
15525.0,0.6101779
15525.0,1.0169562
14237.0,4.296277
14237.0,2.1570172
14237.0,5.479461
14237.0,5.5736294
14237.0,5.479461
14237.0,10.891766
14237.0,2.1570172
14237.0,2.630344
14237.0,2.630344
17905.0,0.32513514
17905.0,0.32513514
17905.0,0.6302254
17905.0,0.32513514
17905.0,3.2429857
17905.0,-0.27547067
17905.0,-0.27547067
17905.0,-0.68225026
17905.0,0.32513514
17905.0,0.6302254
17905.0,-0.68225026
17905.0,3.2429857
17905.0,5.047578
17905.0,3.2429857
17905.0,1.8235532
17905.0,3.2429857
17905.0,0.6302254
17905.0,0.32513514
17905.0,5.047578
17905.0,1.830616
17905.0,1.830616
17905.0,1.0034331
17905.0,2.469961
15485.0,16.102211
15485.0,16.102211
15485.0,16.102211
15485.0,16.102211
15485.0,16.102211
15485.0,2.454122
15485.0,2.454122
15485.0,2.454122
15485.0,16.102211
15485.0,16.102211
15485.0,16.102211
15485.0,4.0638795
15485.0,3.6545146
15485.0,3.6545146
15485.0,3.6545146
15485.0,7.666508
15485.0,7.666508
15485.0,1.2402775
15485.0,1.2402775
15485.0,1.2402775
15485.0,1.2402775
15485.0,1.2402775
15485.0,1.2402775
12433.0,26.611702
12433.0,60.617702
12433.0,12.874091
12433.0,12.874091
12433.0,15.283033
12433.0,15.283033
12433.0,15.283033
12433.0,15.283033
12433.0,15.283033
12433.0,26.611702
12433.0,26.611702
12433.0,26.611702
12433.0,26.611702
12433.0,26.611702
12433.0,26.611702
12433.0,26.611702
12433.0,26.611702
12433.0,15.283033
12433.0,26.611702
12433.0,26.611702
12433.0,26.611702
12433.0,26.611702
12433.0,26.611702
12433.0,12.874091
12433.0,12.874091
12433.0,12.874091
12433.0,9.510236
12433.0,43.034668
12433.0,43.034668
12433.0,43.034668
12433.0,17.139091
12433.0,43.034668
12433.0,43.034668
12433.0,43.034668
12433.0,43.034668
12433.0,17.139091
12433.0,17.139091
12433.0,43.034668
12433.0,15.283033
12433.0,26.611702
12433.0,18.705994
12433.0,18.705994
12433.0,18.705994
12433.0,18.798607
12433.0,12.874091
12433.0,17.139091
12433.0,17.139091
12433.0,17.139091
12433.0,17.139091
12433.0,12.874091
12433.0,17.139091
12433.0,26.55604
12433.0,26.55604
12433.0,26.55604
12433.0,26.55604
12433.0,26.55604
12433.0,15.283033
12433.0,18.705994
12433.0,17.139091
12433.0,9.90196
12433.0,9.90196
12433.0,9.90196
12433.0,18.798607
12433.0,17.139091
12433.0,14.00501
12433.0,12.874091
12433.0,12.874091
12433.0,12.874091
12433.0,9.90196
12433.0,6.277886
12433.0,7.8352647
12433.0,17.139091
12433.0,10.565078
16955.0,5.7882338
16955.0,8.463392
16955.0,1.2486241
16955.0,6.994227
16955.0,0.8418437
16955.0,2.1262546
15350.0,9.15148
15350.0,9.15148
15350.0,9.15148
15350.0,9.15148
15350.0,4.91517
15605.0,3.8177829
15605.0,3.8177829
15605.0,3.4445727
15605.0,3.4445727
15605.0,3.8177829
15605.0,9.5195
15605.0,2.2307286
15605.0,2.2307286
15605.0,2.2307286
15605.0,7.3812346
15605.0,9.5195
15605.0,5.054331
18144.0,3.9287744
18144.0,13.367286
18144.0,8.263693
15922.0,7.842808
15922.0,7.9706974
15922.0,8.555242
15922.0,5.515902
15922.0,5.515902
15922.0,3.9061441
15922.0,2.2855203
15922.0,5.515902
15922.0,5.106537
15922.0,5.106537
15922.0,3.3376768
14594.0,2.7654464
14594.0,2.7654464
14594.0,2.7654464
